"CDSecao","DSSecao","CDDivisao","DSDivisao","CDGrupo","DSGrupo","CDClasse","DSClasse","CDSubclasse","DSSubclasse","Vigencia21","Vigencia22","Vigencia23"
"S","Outras atividades de serviços","95","Reparação e manutenção de equipamentos de informática e comunicação e de objetos pessoais e domésticos","952","Reparação e manutenção de objetos e equipamentos pessoais e domésticos","95291","Reparação e manutenção de objetos e equipamentos pessoais e domésticos não especificados anteriormente","9529103","Reparação de relógios","1","1","1"
"S","Outras atividades de serviços","95","Reparação e manutenção de equipamentos de informática e comunicação e de objetos pessoais e domésticos","952","Reparação e manutenção de objetos e equipamentos pessoais e domésticos","95291","Reparação e manutenção de objetos e equipamentos pessoais e domésticos não especificados anteriormente","9529104","Reparação de bicicletas, triciclos e outros veículos não motorizados","1","1","1"
"S","Outras atividades de serviços","95","Reparação e manutenção de equipamentos de informática e comunicação e de objetos pessoais e domésticos","952","Reparação e manutenção de objetos e equipamentos pessoais e domésticos","95291","Reparação e manutenção de objetos e equipamentos pessoais e domésticos não especificados anteriormente","9529105","Reparação de artigos do mobiliário","1","1","1"
"S","Outras atividades de serviços","95","Reparação e manutenção de equipamentos de informática e comunicação e de objetos pessoais e domésticos","952","Reparação e manutenção de objetos e equipamentos pessoais e domésticos","95291","Reparação e manutenção de objetos e equipamentos pessoais e domésticos não especificados anteriormente","9529106","Reparação de jóias","1","1","1"
"S","Outras atividades de serviços","95","Reparação e manutenção de equipamentos de informática e comunicação e de objetos pessoais e domésticos","952","Reparação e manutenção de objetos e equipamentos pessoais e domésticos","95291","Reparação e manutenção de objetos e equipamentos pessoais e domésticos não especificados anteriormente","9529199","Reparação e manutenção de outros objetos e equipamentos pessoais e domésticos não especificados anteriormente","1","1","1"
"S","Outras atividades de serviços","96","Outras atividades de serviços pessoais","960","Outras atividades de serviços pessoais","96017","Lavanderias, tinturarias e toalheiros","9601701","Lavanderias","1","1","1"
"S","Outras atividades de serviços","96","Outras atividades de serviços pessoais","960","Outras atividades de serviços pessoais","96017","Lavanderias, tinturarias e toalheiros","9601702","Tinturarias","1","1","1"
"S","Outras atividades de serviços","96","Outras atividades de serviços pessoais","960","Outras atividades de serviços pessoais","96017","Lavanderias, tinturarias e toalheiros","9601703","Toalheiros","1","1","1"
"S","Outras atividades de serviços","96","Outras atividades de serviços pessoais","960","Outras atividades de serviços pessoais","96025","Cabeleireiros e outras atividades de tratamento de beleza","9602501","Cabeleireiros, manicure e pedicure","1","1","1"
"S","Outras atividades de serviços","96","Outras atividades de serviços pessoais","960","Outras atividades de serviços pessoais","96025","Cabeleireiros e outras atividades de tratamento de beleza","9602502","Atividades de estética e outros serviços de cuidados com a beleza","1","1","1"
"S","Outras atividades de serviços","96","Outras atividades de serviços pessoais","960","Outras atividades de serviços pessoais","96033","Atividades funerárias e serviços relacionados","9603301","Gestão e manutenção de cemitérios","1","1","1"
"S","Outras atividades de serviços","96","Outras atividades de serviços pessoais","960","Outras atividades de serviços pessoais","96033","Atividades funerárias e serviços relacionados","9603302","Serviços de cremação","1","1","1"
"S","Outras atividades de serviços","96","Outras atividades de serviços pessoais","960","Outras atividades de serviços pessoais","96033","Atividades funerárias e serviços relacionados","9603303","Serviços de sepultamento","1","1","1"
"S","Outras atividades de serviços","96","Outras atividades de serviços pessoais","960","Outras atividades de serviços pessoais","96033","Atividades funerárias e serviços relacionados","9603304","Serviços de funerárias","1","1","1"
"S","Outras atividades de serviços","96","Outras atividades de serviços pessoais","960","Outras atividades de serviços pessoais","96033","Atividades funerárias e serviços relacionados","9603305","Serviços de somatoconservação","1","1","1"
"S","Outras atividades de serviços","96","Outras atividades de serviços pessoais","960","Outras atividades de serviços pessoais","96033","Atividades funerárias e serviços relacionados","9603399","Atividades funerárias e serviços relacionados não especificados anteriormente","1","1","1"
"S","Outras atividades de serviços","96","Outras atividades de serviços pessoais","960","Outras atividades de serviços pessoais","96092","Atividades de serviços pessoais não especificadas anteriormente","9609202","Agências matrimoniais","1","1","1"
"S","Outras atividades de serviços","96","Outras atividades de serviços pessoais","960","Outras atividades de serviços pessoais","96092","Atividades de serviços pessoais não especificadas anteriormente","9609203","Alojamento, higiene e embelezamento de animais","1","0","0"
"S","Outras atividades de serviços","96","Outras atividades de serviços pessoais","960","Outras atividades de serviços pessoais","96092","Atividades de serviços pessoais não especificadas anteriormente","9609204","Exploração de máquinas de serviços pessoais acionadas por moeda","1","1","1"
"S","Outras atividades de serviços","96","Outras atividades de serviços pessoais","960","Outras atividades de serviços pessoais","96092","Atividades de serviços pessoais não especificadas anteriormente","9609205","Atividades de sauna e banhos","1","1","1"
"S","Outras atividades de serviços","96","Outras atividades de serviços pessoais","960","Outras atividades de serviços pessoais","96092","Atividades de serviços pessoais não especificadas anteriormente","9609206","Serviços de tatuagem e colocação de piercing","1","1","1"
"S","Outras atividades de serviços","96","Outras atividades de serviços pessoais","960","Outras atividades de serviços pessoais","96092","Atividades de serviços pessoais não especificadas anteriormente","9609207","Alojamento de animais domésticos","0","1","1"
"S","Outras atividades de serviços","96","Outras atividades de serviços pessoais","960","Outras atividades de serviços pessoais","96092","Atividades de serviços pessoais não especificadas anteriormente","9609208","Higiene e embelezamento de animais domésticos","0","1","1"
"S","Outras atividades de serviços","96","Outras atividades de serviços pessoais","960","Outras atividades de serviços pessoais","96092","Atividades de serviços pessoais não especificadas anteriormente","9609299","Outras atividades de serviços pessoais não especificadas anteriormente","1","1","1"
